"","count","site","yr","observerAge","day","firstSurvey","latitude","lineCov"
"1454205",0,"site600",2011,53,180,0,66.56,0.925
"1454244",0,"site600",2008,42,183,1,66.56,0.8875
"1455123",2,"site601",2012,32,165,1,66.33,1
"1455320",0,"site601",2004,46,177,0,66.33,1
"1455786",0,"site601",2008,50,183,0,66.33,1
"1456038",0,"site601",2007,73,165,0,66.33,1
"1456061",0,"site601",2009,52,181,1,66.33,1
"1456127",0,"site601",2006,72,165,1,66.33,1
"1456307",0,"site601",1999,41,170,1,66.33,1
"1456561",0,"site602",2007,35,176,1,66.56,1
"1456860",0,"site602",2012,39,179,1,66.56,1
"1457214",0,"site602",2006,48,177,1,66.56,1
"1457855",0,"site603",2000,42,176,1,66.55,1
"1457998",1,"site603",2007,49,177,0,66.55,1
"1458040",0,"site603",2003,45,174,0,66.55,1
"1458151",0,"site604",2007,49,178,1,66.31,1
"1458523",0,"site604",2002,25,161,1,66.31,1
"1458670",0,"site605",2007,73,163,0,66.3,0.975
"1459119",0,"site605",2005,71,167,1,66.3,0.975
"1459122",2,"site605",2008,19,172,1,66.3,1
"1459564",0,"site605",2004,47,173,1,66.3,1
"1459769",0,"site605",2000,42,173,1,66.3,0.991666666666667
"1460066",0,"site605",2012,67,167,1,66.3,1
"1460383",0,"site605",2010,53,162,1,66.3,1
"1460635",0,"site606",2012,59,150,0,66.53,1
"1460737",0,"site606",2007,54,147,1,66.53,1
"1461003",0,"site606",2009,75,159,0,66.53,1
"1461054",0,"site606",2011,54,167,1,66.53,1
"1461865",0,"site606",2004,47,175,1,66.53,1
"1461938",0,"site606",2005,71,166,1,66.53,1
"1462364",0,"site606",2008,57,170,1,66.53,1
"1462753",0,"site606",2000,42,175,1,66.53,1
"1462935",1,"site607",2012,58,164,1,66.52,0.975
"1463121",2,"site607",2007,54,153,1,66.52,0.9625
"1463246",0,"site607",2006,72,163,1,66.52,0.85
"1463707",0,"site607",2010,53,163,1,66.52,0.9625
"1463853",1,"site607",2004,47,174,1,66.52,0.9625
"1464328",0,"site607",2008,36,175,1,66.52,0.8375
"1464761",0,"site608",2004,53,159,1,66.28,1
"1465516",0,"site608",2008,52,168,1,66.28,1
"1465569",0,"site608",2007,49,174,0,66.28,1
"1465597",0,"site608",2000,42,172,1,66.28,1
"1465619",0,"site608",2010,53,161,1,66.28,1
"1466111",0,"site608",2012,58,163,1,66.28,1
"1466432",1,"site608",2009,25,174,1,66.28,1
"1466459",0,"site609",2004,53,158,1,66.26,0.875
"1466728",0,"site609",2010,53,160,1,66.26,0.8375
"1466842",0,"site609",2006,46,154,1,66.26,0.95
"1467290",4,"site609",2009,75,154,1,66.26,0.7875
"1467690",0,"site609",2012,31,156,1,66.26,0.825
"1467874",4,"site610",2007,23,184,1,66.5,0.875
"1468018",0,"site610",2010,76,148,0,66.5,0.75
"1468944",3,"site610",2009,37,176,1,66.5,0.7375
"1469317",0,"site610",2006,72,162,1,66.5,0.7125
"1469520",0,"site610",2012,55,182,1,66.5,0.7625
"1469558",2,"site610",2004,53,160,1,66.5,0.875
"1469561",2,"site610",2008,19,178,1,66.5,0.875
"1469983",0,"site611",2008,57,169,1,66.49,0.925
"1470074",0,"site611",2007,49,176,1,66.49,0.9875
"1470240",0,"site611",2004,53,169,1,66.49,1
"1470754",2,"site611",2010,21,168,1,66.49,1
"1471019",0,"site612",2003,38,159,0,66.24,1
"1471101",0,"site612",1999,34,154,0,66.24,1
"1471157",0,"site612",1998,33,160,0,66.24,1
"1471289",0,"site612",2005,40,152,0,66.24,1
"1471888",0,"site612",2012,32,156,1,66.24,1
"1471892",0,"site612",2008,36,150,1,66.24,1
"1472398",0,"site612",2000,35,159,0,66.24,1
"1473183",0,"site613",2004,53,168,1,66.22,1
"1473528",0,"site613",2012,59,180,1,66.22,1
"1473608",0,"site613",2010,20,165,1,66.22,1
"1474188",1,"site613",2008,36,158,0,66.22,1
"1474499",2,"site613",2007,35,166,1,66.22,1
"1474762",1,"site614",2007,49,175,0,66.47,0.975
"1475390",1,"site614",2001,43,168,1,66.47,0.991666666666667
"1475525",0,"site614",2012,59,151,0,66.47,1
"1475595",0,"site614",2010,57,158,1,66.47,1
"1475725",1,"site615",2010,38,166,1,66.44,0.9125
"1475767",0,"site615",2009,53,153,1,66.44,0.9
"1476014",0,"site615",2004,53,171,1,66.44,0.925
"1476469",3,"site615",2008,43,158,1,66.44,0.9125
"1476849",0,"site616",2012,59,166,1,66.2,0.8375
"1476935",1,"site616",2003,50,146,1,66.2,0.825
"1477092",0,"site616",2005,71,161,1,66.2,0.8
"1477431",0,"site616",2010,20,166,1,66.2,0.825
"1477789",0,"site616",2008,44,161,1,66.2,0.8
"1478210",1,"site617",2009,53,152,1,66.17,1
"1478286",0,"site617",2008,49,159,1,66.17,1
"1478307",0,"site617",2006,53,152,1,66.17,1
"1478546",1,"site617",2004,53,167,1,66.17,1
"1478785",1,"site617",2011,21,163,1,66.17,1
"1479594",0,"site618",2001,43,169,1,66.42,0.820833333333333
"1479850",0,"site618",2008,40,171,1,66.42,0.7875
"1480436",0,"site618",2005,40,150,1,66.42,0.925
"1480493",0,"site618",2010,38,165,1,66.42,0.75
"1480694",0,"site619",2004,45,166,0,66.39,0.5375
"1480947",2,"site619",2003,44,158,0,66.39,0.5375
"1481041",0,"site619",2002,43,166,0,66.39,0.5375
"1481061",0,"site619",2008,49,161,0,66.39,0.5375
"1481142",0,"site619",2006,47,159,0,66.39,0.5375
"1482261",2,"site619",2001,42,163,1,66.39,0.5375
"1482891",0,"site620",2005,71,162,1,66.14,1
"1482937",1,"site620",2003,53,168,1,66.14,1
"1483177",0,"site620",2010,76,150,0,66.14,1
"1483404",0,"site620",2008,44,160,1,66.14,1
"1483636",0,"site621",2000,42,188,1,66.8,0.933333333333333
"1484169",0,"site621",2003,31,179,1,66.8,0.95
"1484232",0,"site621",2008,42,179,1,66.8,0.9375
"1484485",0,"site621",2009,51,179,0,66.8,0.9125
"1484663",0,"site622",2008,50,187,1,66.8,1
"1484763",0,"site622",2007,54,176,1,66.8,1
"1485196",0,"site622",2012,59,186,0,66.8,1
"1485456",0,"site622",2011,50,178,1,66.8,1
"1486051",0,"site623",2008,24,184,1,67.02,1
"1486167",0,"site623",2012,54,186,1,67.02,1
"1486390",0,"site623",2004,51,195,1,67.02,1
"1486506",0,"site623",2011,58,178,0,67.02,1
"1486925",0,"site624",2008,50,189,1,66.79,1
"1486934",0,"site624",2007,54,181,1,66.79,1
"1487577",0,"site624",2010,42,171,1,66.79,0.95
"1487913",13,"site625",2003,31,186,1,66.79,0.9875
"1487982",1,"site625",2010,49,171,1,66.79,0.9625
"1488048",0,"site625",2012,59,179,1,66.79,0.9875
"1488361",9,"site625",2008,50,188,1,66.79,0.975
"1488692",0,"site626",2009,56,167,1,67.02,0.65
"1488919",0,"site626",2012,39,175,1,67.02,0.6625
"1489211",0,"site626",2008,36,185,0,67.02,0.6625
"1489798",0,"site626",2004,51,191,1,67.02,0.65
"1489891",0,"site626",2007,35,179,1,67.02,0.5875
"1490312",0,"site626",2011,43,178,1,67.02,0.75
"1490761",0,"site627",2010,42,172,1,67.01,0.9375
"1490853",1,"site627",2007,23,178,1,67.01,0.9375
"1491756",0,"site627",2012,39,180,1,67.01,0.9375
"1492052",0,"site627",2000,42,181,1,67.01,0.920833333333333
"1492240",0,"site627",2008,36,181,1,67.01,0.925
"1492304",2,"site627",2003,31,184,1,67.01,0.9125
"1492544",0,"site627",2005,40,178,1,67.01,0.875
"1492649",0,"site628",2000,42,182,1,66.78,1
"1492672",1,"site628",2011,50,179,1,66.78,1
"1492950",0,"site628",2009,37,178,1,66.78,1
"1493071",6,"site628",2008,25,176,1,66.78,1
"1493306",0,"site628",2012,39,177,1,66.78,1
"1494011",0,"site629",2011,54,184,0,66.77,0.6375
"1494345",0,"site629",2008,36,179,1,66.77,0.6
"1494387",0,"site629",2003,45,175,1,66.77,0.6875
"1494763",0,"site629",2005,40,164,1,66.77,0.5375
"1494898",0,"site629",2010,53,166,1,66.77,0.6625
"1495235",0,"site629",2007,54,154,1,66.77,0.675
"1495658",0,"site630",2008,24,176,1,67,1
"1495673",0,"site630",2011,43,179,1,67,1
"1496291",0,"site630",2005,40,172,1,67,1
"1496522",0,"site630",2012,54,182,0,67,1
"1496662",0,"site630",2000,42,180,1,67,1
"1497066",2,"site631",2008,24,180,1,66.99,1
"1497695",0,"site631",2011,58,179,1,66.99,1
"1497706",1,"site631",2004,40,150,1,66.99,1
"1497895",0,"site632",2006,53,151,0,66.76,0.75
"1498314",0,"site632",1999,31,168,0,66.76,0.856944444444445
"1498450",0,"site632",2008,24,178,1,66.76,0.7125
"1498970",0,"site632",2010,53,167,1,66.76,1
"1499241",0,"site632",2003,50,146,1,66.76,1
"1499413",0,"site632",2004,51,153,0,66.76,1
"1499514",0,"site632",2007,54,150,0,66.76,0.75
"1499936",0,"site632",2005,52,163,0,66.76,0.75
"1500005",0,"site632",2012,54,181,1,66.76,0.75
"1500144",0,"site632",2011,54,164,0,66.76,1
"1501052",5,"site633",2009,25,177,1,66.74,1
"1501096",0,"site633",2004,53,161,1,66.74,1
"1502183",0,"site633",1998,30,170,1,66.74,1
"1502399",0,"site633",2008,40,164,0,66.74,1
"1502512",0,"site633",2007,50,177,1,66.74,1
"1502833",0,"site633",2012,55,179,0,66.74,1
"1502836",0,"site633",2010,53,165,0,66.74,1
"1503021",0,"site634",2004,51,156,0,66.98,1
"1503262",0,"site634",2010,53,182,1,66.98,1
"1503470",2,"site634",2007,35,182,1,66.98,1
"1503483",0,"site634",2003,50,149,1,66.98,1
"1504184",0,"site635",2011,54,182,1,66.97,1
"1504188",0,"site635",2007,23,181,1,66.97,1
"1504489",0,"site635",2005,37,164,0,66.97,1
"1505035",0,"site635",2006,40,169,1,66.97,1
"1505091",0,"site635",1998,30,172,1,66.97,1
"1505201",2,"site635",2008,25,173,1,66.97,1
"1505654",0,"site636",2012,55,185,0,66.73,0.9875
"1505811",0,"site636",2007,50,170,0,66.73,0.975
"1506088",0,"site636",2004,47,184,1,66.73,0.975
"1506126",4,"site636",2008,19,174,1,66.73,0.95
"1507207",0,"site636",2002,44,168,1,66.73,0.980357142857143
"1507652",0,"site636",2011,54,172,0,66.73,0.9875
"1507896",0,"site636",2010,38,168,1,66.73,1
"1508140",0,"site636",2009,52,160,0,66.73,0.9875
"1508258",0,"site637",2010,20,168,1,66.71,1
"1508958",0,"site637",2009,52,159,0,66.71,1
"1509162",0,"site637",2012,55,184,0,66.71,1
"1509377",0,"site637",2005,40,163,1,66.71,1
"1509496",0,"site637",2007,50,169,0,66.71,1
"1509514",0,"site637",2004,47,177,1,66.71,0.9875
"1509543",0,"site637",2011,54,173,0,66.71,1
"1510028",0,"site637",2008,19,179,1,66.71,1
"1510041",0,"site637",1999,31,165,1,66.71,0.9984375
"1510871",0,"site638",2009,52,167,0,66.95,1
"1511016",0,"site638",2011,54,166,0,66.95,1
"1511654",0,"site638",2007,50,164,0,66.95,1
"1511822",0,"site638",1998,30,157,1,66.95,0.995833333333333
"1512004",0,"site638",2004,47,175,1,66.95,0.975
"1512300",0,"site638",2002,44,170,1,66.95,0.995833333333333
"1512332",1,"site638",2008,40,161,0,66.95,1
"1512523",0,"site638",2000,32,163,0,66.95,0.995833333333333
"1512694",1,"site638",2012,55,186,0,66.95,1
"1512886",0,"site638",1999,31,158,0,66.95,0.995833333333333
"1513571",0,"site639",2010,53,174,0,66.93,1
"1514387",0,"site639",2012,55,180,0,66.93,1
"1514437",0,"site639",2009,75,157,0,66.93,1
"1514450",0,"site639",2007,50,165,1,66.93,1
"1514872",0,"site639",2006,38,165,1,66.93,1
"1515093",0,"site639",2011,54,165,0,66.93,1
"1515112",4,"site639",2008,51,166,0,66.93,1
"1515388",0,"site639",2004,70,156,1,66.93,1
"1515702",0,"site640",2004,47,182,1,66.69,1
"1516112",0,"site640",2008,51,167,0,66.69,0.9875
"1516500",0,"site640",2011,21,165,1,66.69,0.975
"1517210",0,"site640",2010,76,153,0,66.69,1
"1517235",0,"site640",2005,71,165,1,66.69,1
"1517529",0,"site641",2008,40,162,1,66.67,1
"1517799",0,"site641",2009,52,158,1,66.67,1
"1517863",0,"site641",2003,49,175,1,66.67,1
"1518251",0,"site641",2010,38,167,1,66.67,1
"1518473",0,"site641",2005,71,163,1,66.67,1
"1518809",0,"site642",2004,47,179,1,66.91,1
"1519274",0,"site642",2001,43,172,1,66.91,0.98125
"1519434",0,"site642",2008,40,163,1,66.91,0.925
"1519711",0,"site642",2007,50,167,0,66.91,1
"1519895",0,"site642",2010,20,167,1,66.91,1
"1520638",0,"site643",2010,53,173,1,66.89,0.9125
"1520889",0,"site643",2005,71,164,1,66.89,0.9375
"1521219",0,"site643",2011,54,179,0,66.89,0.9125
"1521226",2,"site643",2008,40,173,1,66.89,0.9125
"1521277",0,"site643",2009,75,155,0,66.89,0.9375
"1521341",1,"site643",2007,73,154,0,66.89,0.9375
"1522129",5,"site644",2009,37,173,1,66.64,0.95
"1522297",0,"site644",2008,51,173,1,66.64,0.9625
"1522481",0,"site644",2010,76,151,0,66.64,1
"1522594",0,"site644",2011,21,164,1,66.64,0.95
"1522655",0,"site644",2004,70,155,1,66.64,1
"1523537",0,"site645",2001,43,170,1,66.62,0.921875
"1523640",0,"site645",2008,49,158,0,66.62,0.9375
"1523794",0,"site645",2006,53,150,1,66.62,0.9375
"1524292",0,"site645",2007,48,163,1,66.62,0.9375
"1524519",1,"site645",2010,21,171,1,66.62,0.875
"1524930",0,"site646",2005,40,151,1,66.86,1
"1524964",0,"site646",2008,49,160,1,66.86,1
"1525504",0,"site646",2001,43,171,1,66.86,1
"1525604",1,"site646",2010,21,175,1,66.86,1
"1526315",0,"site647",2004,53,172,1,66.84,1
"1526510",0,"site647",2008,51,174,1,66.84,0.95
"1526523",0,"site647",2010,21,173,1,66.84,0.925
"1526555",0,"site647",2006,53,158,1,66.84,0.9875
"1527203",0,"site648",2006,61,181,1,67.25,0.825
"1527289",0,"site648",2004,51,198,1,67.25,0.8125
"1527594",0,"site648",2012,59,185,0,67.25,0.8125
"1527850",0,"site648",2008,55,170,1,67.25,0.8125
"1527953",0,"site649",2009,41,189,1,67.47,0.35
"1528074",0,"site649",2004,51,200,1,67.47,0.35
"1528736",0,"site650",2012,54,185,1,67.24,0.8875
"1528826",0,"site650",2003,45,174,1,67.24,1
"1529109",0,"site650",2009,56,170,1,67.24,0.9625
"1529687",0,"site651",2011,59,184,1,67.47,1
"1530028",0,"site651",2003,50,177,1,67.47,0.95
"1530343",0,"site651",2009,56,189,1,67.47,0.9875
"1530454",0,"site651",2004,46,177,1,67.47,0.975
"1530489",0,"site651",2012,59,183,0,67.47,0.975
"1530762",0,"site652",2010,57,177,1,67.46,0.9875
"1530889",0,"site652",2009,41,188,1,67.46,0.425
"1531403",0,"site652",2005,47,177,1,67.46,0.875
"1531963",0,"site653",2009,25,180,1,67.23,0.7125
"1532169",0,"site653",2008,42,185,1,67.23,0.7
"1532283",0,"site653",2011,38,184,1,67.23,0.6875
"1532467",0,"site653",2007,49,182,0,67.23,0.575
"1533032",0,"site653",2004,50,184,1,67.23,0.4875
"1533140",0,"site653",2003,45,180,1,67.23,0.75
"1533480",0,"site654",2011,58,186,1,67.22,1
"1533685",0,"site654",2008,54,169,1,67.22,1
"1533992",0,"site654",2012,54,190,0,67.22,1
"1534184",0,"site654",2007,49,184,0,67.22,1
"1534237",0,"site654",2003,45,182,1,67.22,1
"1535389",0,"site655",2007,49,179,0,67.45,1
"1535560",0,"site655",1999,31,173,0,67.45,0.97
"1535695",0,"site655",2012,55,188,1,67.45,0.9875
"1535815",0,"site655",1998,30,175,1,67.45,0.97
"1535875",0,"site655",2002,48,181,1,67.45,0.97
"1536080",0,"site655",2003,45,177,1,67.45,1
"1536264",0,"site655",2008,52,171,1,67.45,0.9
"1536556",0,"site655",2011,38,183,1,67.45,0.9625
"1536852",0,"site656",2008,55,189,0,67.44,1
"1536860",0,"site656",2010,57,187,0,67.44,1
"1536961",0,"site656",2003,50,164,1,67.44,1
"1537810",0,"site656",2006,53,167,0,67.44,1
"1538193",0,"site657",2006,53,152,0,67.2,0.9875
"1538198",0,"site657",2005,52,164,0,67.2,0.9875
"1538508",1,"site657",2008,55,157,0,67.2,0.9875
"1538791",0,"site657",2003,50,166,0,67.2,0.9875
"1538990",0,"site657",2002,49,153,1,67.2,0.9875
"1539296",0,"site657",2004,51,159,0,67.2,0.9875
"1539642",0,"site657",1999,31,161,0,67.2,0.9875
"1540623",2,"site657",1998,30,166,0,67.2,0.9875
"1540893",0,"site657",2012,59,178,0,67.2,0.9875
"1540935",0,"site657",2000,32,161,0,67.2,0.9875
"1541241",0,"site658",2003,50,152,1,67.19,1
"1541323",0,"site658",2004,51,172,0,67.19,1
"1541403",1,"site658",2006,53,156,0,67.19,1
"1542098",5,"site658",2005,52,167,0,67.19,1
"1542128",0,"site658",2008,40,157,0,67.19,1
"1542199",1,"site658",1998,30,173,1,67.19,1
"1543067",0,"site658",2012,59,170,0,67.19,1
"1543436",2,"site658",1999,31,172,0,67.19,1
"1544084",0,"site659",2011,58,185,0,67.43,0.9625
"1544226",0,"site659",2003,50,161,1,67.43,0.95
"1544499",0,"site659",2006,53,163,0,67.43,0.95
"1544504",0,"site659",2004,51,168,0,67.43,0.95
"1544580",0,"site660",2008,51,183,0,67.41,1
"1545072",0,"site660",2012,59,172,0,67.41,1
"1545089",0,"site660",2005,52,168,0,67.41,1
"1545737",0,"site660",2006,53,160,0,67.41,1
"1546054",0,"site660",2009,52,174,0,67.41,1
"1546552",0,"site660",2004,51,163,0,67.41,1
"1546878",0,"site660",2007,50,180,1,67.41,1
"1547021",0,"site660",2003,50,159,1,67.41,1
"1547707",0,"site661",2008,51,181,1,67.17,0.6375
"1547747",0,"site661",2003,45,176,1,67.17,0.625
"1547788",0,"site661",1998,30,162,0,67.17,0.633333333333333
"1547938",0,"site661",2000,32,167,0,67.17,0.633333333333333
"1548060",0,"site661",1999,31,162,0,67.17,0.633333333333333
"1549259",0,"site661",2010,53,178,0,67.17,0.6375
"1549419",0,"site662",2005,37,166,0,67.15,1
"1549995",0,"site662",2008,40,165,1,67.15,0.975
"1550546",0,"site662",1998,30,168,1,67.15,0.971428571428572
"1551059",0,"site662",2009,52,169,1,67.15,0.9625
"1551164",0,"site662",2011,66,165,1,67.15,0.975
"1551169",0,"site662",1999,31,160,0,67.15,0.971428571428572
"1551588",0,"site662",2012,67,168,0,67.15,0.975
"1551667",0,"site662",2003,49,177,1,67.15,0.9625
"1551731",0,"site662",2000,32,170,0,67.15,0.971428571428572
"1551844",0,"site662",2006,40,157,1,67.15,0.95
"1552133",1,"site663",2003,50,156,1,67.4,1
"1552207",0,"site663",2005,37,170,1,67.4,1
"1552666",1,"site663",2006,38,156,1,67.4,1
"1552990",1,"site663",2009,25,169,1,67.4,1
"1553274",1,"site664",2008,54,172,0,67.38,0.925
"1553359",0,"site664",2003,49,171,1,67.38,0.9625
"1553478",0,"site664",2007,50,178,1,67.38,0.975
"1553627",0,"site664",2011,54,177,0,67.38,0.9875
"1554202",0,"site664",2010,53,172,0,67.38,0.9875
"1554264",0,"site664",2006,38,167,1,67.38,0.9375
"1554967",0,"site664",2004,50,175,0,67.38,0.9625
"1556019",1,"site665",2009,41,171,1,67.13,1
"1556079",10,"site665",2008,47,173,1,67.13,1
"1556086",0,"site665",2005,37,167,0,67.13,1
"1556340",0,"site666",2001,43,173,1,67.11,0.96875
"1556345",0,"site666",2009,75,156,1,67.11,1
"1557112",0,"site666",2004,53,162,1,67.11,1
"1557278",0,"site666",2008,40,170,1,67.11,1
"1557528",0,"site666",2012,67,169,1,67.11,0.875
"1557656",0,"site667",2005,37,168,1,67.36,0.95
"1557688",1,"site667",2001,43,174,1,67.36,0.8625
"1557743",1,"site667",2008,40,166,1,67.36,0.7375
"1557793",0,"site667",2011,58,165,1,67.36,0.9
"1559000",0,"site668",2007,73,160,1,67.33,1
"1559002",0,"site668",2003,49,170,1,67.33,1
"1559148",0,"site668",2008,23,174,1,67.33,1
"1559343",0,"site668",2011,58,152,1,67.33,1
"1560822",0,"site669",1999,55,178,0,67.09,1
"1561097",0,"site669",2000,56,162,0,67.09,1
"1561500",0,"site669",2002,44,171,1,67.09,1
"1561533",0,"site669",2007,73,155,1,67.09,1
"1561567",0,"site669",2008,51,179,1,67.09,1
"1561599",0,"site669",2011,21,168,1,67.09,1
"1562044",1,"site669",1998,54,174,0,67.09,1
"1562168",0,"site670",2011,21,169,1,67.06,1
"1562218",0,"site670",2002,44,172,1,67.06,1
"1562773",0,"site670",2008,49,167,1,67.06,1
"1563116",0,"site671",2002,44,174,1,67.31,1
"1563175",0,"site671",2009,56,160,1,67.31,1
"1563266",0,"site671",2008,49,169,1,67.31,1
"1563926",0,"site671",2011,58,166,0,67.31,1
"1564211",0,"site672",2002,44,173,1,67.28,0.866666666666667
"1564841",0,"site672",2010,21,178,1,67.28,0.825
"1564876",0,"site672",2009,56,161,1,67.28,0.875
"1564945",0,"site672",2008,51,177,1,67.28,0.9
"1565281",0,"site673",2006,48,187,1,67.69,0.9
"1565654",0,"site673",2008,24,179,1,67.69,1
"1565789",0,"site673",2009,41,190,1,67.69,0.975
"1566348",0,"site674",2003,45,178,1,67.69,0.625
"1566456",0,"site674",2009,37,183,1,67.69,0.225
"1566725",0,"site674",2008,52,173,1,67.69,0.1625
"1567009",0,"site674",2007,49,181,0,67.69,0.2125
"1567261",0,"site675",2006,48,186,1,67.91,0.8875
"1567381",0,"site675",2011,58,196,1,67.91,0.95
"1567694",0,"site676",2008,24,178,1,67.91,0.4125
"1567834",0,"site676",2012,59,191,1,67.91,0.975
"1568091",0,"site676",2006,48,188,1,67.91,0.975
"1568589",0,"site676",2009,25,185,1,67.91,0.975
"1569033",0,"site677",2004,51,184,0,67.66,1
"1569268",0,"site677",2000,47,175,1,67.66,1
"1569399",0,"site677",2002,49,163,0,67.66,1
"1569888",0,"site677",2003,50,183,0,67.66,1
"1570050",0,"site677",2011,58,195,0,67.66,1
"1570221",0,"site678",2008,41,178,1,67.89,1
"1570255",0,"site678",2009,19,183,1,67.89,1
"1570701",0,"site678",2000,47,167,1,67.89,1
"1570883",0,"site678",2004,50,179,1,67.89,1
"1571033",0,"site678",2006,53,180,0,67.89,1
"1571342",0,"site678",2002,49,166,0,67.89,1
"1571455",0,"site678",2012,30,185,1,67.89,1
"1571554",0,"site678",2011,21,183,1,67.89,1
"1572604",0,"site678",2010,39,186,1,67.89,1
"1572788",0,"site679",2012,59,165,0,67.65,1
"1572986",0,"site679",2002,49,161,0,67.65,1
"1573224",0,"site679",2000,47,172,1,67.65,1
"1573234",0,"site679",2004,51,179,0,67.65,1
"1573865",0,"site679",2003,50,185,0,67.65,1
"1573890",0,"site679",2008,39,162,1,67.65,1
"1574436",0,"site680",2000,47,170,1,67.64,1
"1574635",0,"site680",2011,58,173,0,67.64,1
"1574909",0,"site680",2002,49,159,0,67.64,1
"1574975",0,"site680",2004,51,176,0,67.64,1
"1575062",0,"site680",2003,50,188,0,67.64,1
"1575827",0,"site681",2011,21,182,1,67.88,0.9875
"1576120",0,"site681",2003,50,171,0,67.88,1
"1576744",0,"site681",2000,47,166,1,67.88,0.998214285714286
"1577576",0,"site681",2006,52,177,1,67.88,1
"1577629",0,"site681",2002,49,170,0,67.88,0.998214285714286
"1577776",0,"site681",2009,19,182,1,67.88,1
"1578027",0,"site681",2008,64,179,1,67.88,1
"1578154",0,"site681",2010,39,187,1,67.88,1
"1578190",0,"site681",2012,30,184,1,67.88,1
"1578302",0,"site682",2006,57,175,0,67.86,1
"1578997",0,"site682",2009,19,180,1,67.86,1
"1579084",0,"site682",2000,47,164,1,67.86,1
"1579123",0,"site682",2002,53,158,1,67.86,1
"1579168",0,"site682",2007,49,164,1,67.86,1
"1579339",0,"site682",2008,59,172,0,67.86,1
"1579775",0,"site682",2010,61,175,0,67.86,1
"1580445",0,"site682",2005,56,176,0,67.86,1
"1580536",0,"site682",2004,50,178,1,67.86,1
"1580747",0,"site682",2003,54,165,0,67.86,1
"1581040",0,"site683",2008,54,173,0,67.62,1
"1581168",0,"site683",2003,49,178,1,67.62,1
"1582049",0,"site683",2004,50,174,0,67.62,1
"1582443",0,"site683",2011,58,160,1,67.62,1
"1582468",0,"site683",2009,52,172,1,67.62,1
"1582741",0,"site683",2006,52,174,0,67.62,1
"1583010",0,"site684",2004,50,173,0,67.6,1
"1583385",0,"site684",2011,66,166,1,67.6,1
"1583441",0,"site684",2003,49,169,1,67.6,1
"1584400",0,"site684",2006,52,167,0,67.6,1
"1584423",0,"site684",2012,67,173,0,67.6,1
"1584507",0,"site684",2009,56,167,1,67.6,1
"1584664",0,"site685",2008,59,180,0,67.84,0.975
"1584902",1,"site685",2003,49,176,1,67.84,1
"1585061",0,"site685",2006,57,173,1,67.84,1
"1585372",0,"site685",2009,60,171,0,67.84,0.975
